@id,@type,station,timestamp,rawMessage,textDescription,icon,presentWeather,elevation_value,temperature_value,dewpoint_value,windDirection_value,windSpeed_value,windGust_value,barometricPressure_value,seaLevelPressure_value,visibility_value,maxTemperatureLast24Hours_value,minTemperatureLast24Hours_value,precipitationLastHour_value,precipitationLast3Hours_value,precipitationLast6Hours_value,relativeHumidity_value,windChill_value,heatIndex_value,cloudLayers_value
https://api.weather.gov/stations/KLGA/observations/2024-05-13T13:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-13T13:51:00+00:00,KLGA 131351Z 23009KT 10SM OVC015 12/07 A3008 RMK AO2 SLP186 T01170072,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],9,11.7,7.2,230.0,16.56,,101860.0,101860.0,16090,,,,,,73.905075949333,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-11T09:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-11T09:51:00+00:00,,,,[],9,9.4,6.7,360.0,11.16,,101050.0,101030.0,16090,,,,,,83.239115566642,7.732364891540556,,
https://api.weather.gov/stations/KLGA/observations/2024-05-10T03:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-10T03:51:00+00:00,KLGA 100351Z 12012KT 10SM OVC100 14/08 A2973 RMK AO2 SLP069 T01440078 $,,,[],9,14.4,7.8,120.0,22.32,,100680.0,100690.0,16090,,,,,,64.545340236686,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-12T02:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-12T02:51:00+00:00,KLGA 120251Z 17011KT 10SM FEW060 BKN120 BKN250 11/04 A2988 RMK AO2 SLP117 T01060039 51011,,,[],9,10.6,3.9,170.0,20.52,,101190.0,101170.0,16090,,,,,,63.240936158413,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-10T08:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-10T08:51:00+00:00,KLGA 100851Z 07013G19KT 8SM -RA FEW010 BKN013 OVC021 11/08 A2975 RMK AO2 SLP075 P0009 60017 T01060078 53003 $,Light Rain,https://api.weather.gov/icons/land/night/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}]",9,10.6,7.8,,,,100750.0,100750.0,12870,,,0.0,0.0,,82.818647556175,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-11T17:39:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-11T17:39:00+00:00,KLGA 111739Z 18011G21KT 10SM SCT040 BKN250 15/05 A2983 RMK AO2 WSHFT 1721 T01500050,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,15.0,5.0,180.0,20.52,,101020.0,,16090,,,,,,51.208481187837,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-09T09:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-09T09:51:00+00:00,KLGA 090951Z 32010KT 10SM BKN250 17/09 A2969 RMK AO2 SLP054 T01720089 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,17.2,8.9,320.0,18.36,,100540.0,100540.0,16090,,,,,,58.142820591561,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-08T02:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-08T02:51:00+00:00,KLGA 080251Z 18006KT 10SM FEW060 BKN200 BKN250 18/09 A2970 RMK AO2 SLP057 T01830094 56006 $,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],9,18.3,9.4,180.0,11.16,,100580.0,100570.0,16090,,,,,,56.109021888029,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-13T05:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-13T05:51:00+00:00,KLGA 130551Z 23005KT 10SM FEW022 FEW250 11/06 A3002 RMK AO2 SLP165 T01060061 10117 20106 53007,Mostly Clear,https://api.weather.gov/icons/land/night/few?size=medium,[],9,10.6,6.1,230.0,9.36,,101660.0,101650.0,16090,,,,,,73.709316572126,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-10T23:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-10T23:51:00+00:00,KLGA 102351Z VRB03KT 10SM -RA SCT023 OVC046 11/05 A2983 RMK AO2 RAB50 SLP099 P0000 60000 T01110050 10122 20111 53011,Light Rain,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}]",9,11.1,5.0,,5.4,,101020.0,100990.0,16090,,,0.0,,0.0,66.065954009238,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-09T07:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-09T07:51:00+00:00,KLGA 090751Z 30012KT 10SM BKN250 19/09 A2966 RMK AO2 SLP044 T01890089 $,,,[],9,18.9,8.9,300.0,22.32,,100440.0,100440.0,16090,,,,,,52.251869957855,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-08T14:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-08T14:51:00+00:00,KLGA 081451Z 18008KT 10SM SCT013 BKN050 BKN130 BKN250 22/18 A2959 RMK AO2 SLP021 60020 T02170178 58012 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,21.7,17.8,180.0,14.76,,100200.0,100210.0,16090,,,,10.0,,78.51163782694,,21.97558165437,
https://api.weather.gov/stations/KLGA/observations/2024-05-10T21:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-10T21:51:00+00:00,KLGA 102151Z 03007KT 10SM FEW025 BKN050 OVC090 12/04 A2979 RMK AO2 RAE02B36E45 SLP088 P0000 T01170044,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],9,11.7,4.4,30.0,12.96,,100880.0,100880.0,16090,,,0.0,,,60.890529422424,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-13T06:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-13T06:51:00+00:00,KLGA 130651Z 23006KT 10SM FEW250 11/06 A3002 RMK AO2 SLP166 T01060061,Mostly Clear,https://api.weather.gov/icons/land/night/few?size=medium,[],9,10.6,6.1,230.0,11.16,,101660.0,101660.0,16090,,,,,,73.709316572126,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-07T21:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-07T21:51:00+00:00,KLGA 072151Z 16018G24KT 10SM FEW080 SCT250 22/06 A2970 RMK AO2 SLP056 T02220061 $,Partly Cloudy and Windy,https://api.weather.gov/icons/land/day/wind_sct?size=medium,[],9,22.2,6.1,160.0,33.48,,100580.0,100560.0,16090,,,,,,35.217081569395,,21.395112685423335,
https://api.weather.gov/stations/KLGA/observations/2024-05-11T17:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-11T17:51:00+00:00,KLGA 111751Z 18012G19KT 10SM SCT040 BKN250 14/05 A2984 RMK AO2 WSHFT 1721 SLP103 T01440050 10161 20111 56009,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,14.4,5.0,180.0,22.32,,101050.0,101030.0,16090,,,,,,53.228546497029,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-12T08:12:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-12T08:12:00+00:00,KLGA 120812Z 16006KT 10SM BKN020 OVC090 10/05 A2985 RMK AO2 T01000050,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],9,10.0,5.0,160.0,11.16,,101080.0,,16090,,,,,,71.088489426375,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-13T01:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-13T01:51:00+00:00,KLGA 130151Z 21007KT 10SM FEW055 SCT085 BKN250 11/04 A3000 RMK AO2 SLP157 T01060039,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],9,10.6,3.9,210.0,12.96,,101590.0,101570.0,16090,,,,,,63.240936158413,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-11T15:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-11T15:51:00+00:00,,,,[],9,14.4,1.7,40.0,16.56,,101080.0,101070.0,16090,,,,,,42.171103805809,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-09T14:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-09T14:51:00+00:00,KLGA 091451Z 02008KT 10SM SCT042 SCT150 BKN250 18/08 A2974 RMK AO2 SLP069 T01830078 53003,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,18.3,7.8,20.0,14.76,,100710.0,100690.0,16090,,,,,,50.353119617443,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-09T08:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-09T08:51:00+00:00,KLGA 090851Z 33009KT 10SM BKN250 18/09 A2967 RMK AO2 SLP048 T01780089 53004 $,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],9,17.8,8.9,330.0,16.56,,100480.0,100480.0,16090,,,,,,55.982539923928,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-08T15:14:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-08T15:14:00+00:00,KLGA 081514Z 17010KT 10SM BKN015 BKN150 BKN250 22/18 A2959 RMK AO2 T02220178 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,22.2,17.8,170.0,18.36,,100200.0,,16090,,,,,,76.153083401811,,22.46399717771389,
https://api.weather.gov/stations/KLGA/observations/2024-05-10T11:32:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-10T11:32:00+00:00,KLGA 101132Z 08016G24KT 10SM BKN012 OVC040 10/07 A2976 RMK AO2 T01000072 $,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],9,10.0,7.2,80.0,29.52,,100780.0,,16090,,,,,,82.744137389344,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-12T13:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-12T13:51:00+00:00,KLGA 121351Z 21006KT 10SM -RA FEW011 SCT019 OVC040 10/07 A2990 RMK AO2 SLP125 P0003 T01000067,Light Rain,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}]",9,10.0,6.7,210.0,11.16,,101250.0,101250.0,16090,,,0.0,,,79.956420984676,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-08T08:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-08T08:51:00+00:00,KLGA 080851Z 18008KT 10SM BKN065 OVC250 18/14 A2965 RMK AO2 SLP040 T01780139 58015 $,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],9,17.8,13.9,180.0,14.76,,100410.0,100400.0,16090,,,,,,77.937149946939,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-12T15:40:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-12T15:40:00+00:00,KLGA 121540Z 17006KT 8SM -RA SCT016 BKN022 OVC031 10/06 A2991 RMK AO2 P0001 T01000061,Light Rain,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}]",9,10.0,6.1,170.0,11.16,,101290.0,,12870,,,0.0,,,76.720923803697,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-09T02:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-09T02:51:00+00:00,KLGA 090251Z 33010KT 10SM SCT250 25/06 A2959 RMK AO2 WSHFT 0207 PRESRR SLP020 T02500056 53031 $,Partly Cloudy,https://api.weather.gov/icons/land/night/sct?size=medium,[],9,25.0,5.6,330.0,18.36,,100200.0,100200.0,16090,,,,,,28.738907480034,,24.30596036197889,
https://api.weather.gov/stations/KLGA/observations/2024-05-12T10:38:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-12T10:38:00+00:00,KLGA 121038Z 16007KT 10SM -RA FEW023 BKN029 BKN034 10/05 A2988 RMK AO2 RAE06B26 P0000 T01000050,Light Rain,https://api.weather.gov/icons/land/day/rain?size=medium,"[{'intensity': 'light', 'modifier': None, 'weather': 'rain', 'rawString': '-RA'}]",9,10.0,5.0,160.0,12.96,,101190.0,,16090,,,0.0,,,71.088489426375,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-10T15:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-10T15:51:00+00:00,KLGA 101551Z 06013KT 10SM BKN018 OVC060 11/07 A2978 RMK AO2 RAE03B14E22 SLP084 P0000 T01060072,Cloudy,https://api.weather.gov/icons/land/day/ovc?size=medium,[],9,10.6,7.2,60.0,24.12,,100850.0,100840.0,16090,,,0.0,,,79.496094610696,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-12T23:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-12T23:51:00+00:00,KLGA 122351Z 20008KT 10SM SCT035 BKN085 BKN250 12/04 A2997 RMK AO2 SLP147 T01170044 10133 20111 53017,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],9,11.7,4.4,200.0,14.76,,101490.0,101470.0,16090,,,,,,60.890529422424,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-07T11:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-07T11:51:00+00:00,KLGA 071151Z 02006KT 10SM FEW180 FEW250 18/03 A2982 RMK AO2 SLP097 T01780033 10178 20156 51003,Mostly Clear,https://api.weather.gov/icons/land/day/few?size=medium,[],9,17.8,3.3,20.0,11.16,,100980.0,100970.0,16090,,,,,,38.035805842394,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-08T07:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-08T07:51:00+00:00,KLGA 080751Z 17008KT 10SM BKN075 OVC100 18/13 A2967 RMK AO2 SLP045 T01830128 $,Cloudy,https://api.weather.gov/icons/land/night/ovc?size=medium,[],9,18.3,12.8,170.0,14.76,,100480.0,100450.0,16090,,,,,,70.302206007068,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-11T13:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-11T13:51:00+00:00,KLGA 111351Z 05011KT 10SM FEW010 SCT250 13/01 A2986 RMK AO2 SLP112 T01280011,Partly Cloudy,https://api.weather.gov/icons/land/day/sct?size=medium,[],9,12.8,1.1,50.0,20.52,,101120.0,101120.0,16090,,,,,,44.825647460854,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-14T05:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-14T05:51:00+00:00,KLGA 140551Z 18007KT 10SM BKN100 BKN250 15/11 A3002 RMK AO2 SLP167 T01500106 10156 20139 50001 $,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],9,15.0,10.6,180.0,12.96,,101660.0,101670.0,16090,,,,,,74.978033950497,,,
https://api.weather.gov/stations/KLGA/observations/2024-05-14T01:51:00+00:00,wx:ObservationStation,https://api.weather.gov/stations/KLGA,2024-05-14T01:51:00+00:00,KLGA 140151Z 16006KT 10SM BKN110 BKN250 14/11 A3003 RMK AO2 SLP170 T01440106 $,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],9,14.4,10.6,160.0,11.16,,101690.0,101700.0,16090,,,,,,77.935757394379,,,
